acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.995,['Francisco Canaro'],0.332,179987,0.29100000000000004,0,4xoxTpgNnolA6lk5yIVtmB,0.858,1,0.40399999999999997,-16.271,1,Nerón - Remasterizado,0,1923-07-09,0.0555,186.57299999999998,0.593,1923
0.993,['Ignacio Corsini'],0.39399999999999996,164867,0.327,0,50x81sb0gBee8tf30mm8C9,0.764,1,0.14,-20.112000000000002,1,Pelele - Remasterizado,0,1923-03-29,0.12,63.228,0.779,1923
0.992,['Maurice Chevalier'],0.564,145973,0.247,0,51aC0HxEnEvhiuCRRXwipW,0.0,7,0.201,-16.23,1,Si Vous N'aimez Pas Ca,0,1923,0.29100000000000004,76.223,0.807,1923
0.9690000000000001,['Maurice Chevalier'],0.496,201400,0.297,0,52LOYFwwceYeK0A0XCA8CG,0.0,2,0.165,-16.775,1,C'est Paris,0,1923,0.0816,84.27799999999998,0.795,1923
0.905,['FanChants: Navijači Radnički 1923'],0.406,117944,0.9470000000000001,0,52rqxBsKzlyuWPkZDTryPJ,0.00225,11,0.821,-4.784,1,Ekipa Je Na Nogama,0,1923,0.282,129.659,0.272,1923
0.9940000000000001,['Francisco Canaro'],0.433,176147,0.381,0,53RV0sULomDyKTBNttT8rP,0.0,3,0.23600000000000002,-8.127,0,Dejeme Que la Acompañe - Remasterizado,0,1923-07-09,0.0433,129.194,0.316,1923
0.996,['Francisco Canaro'],0.5660000000000001,170667,0.312,0,545izoN6zrJPVbxnuWWv6e,0.951,11,0.252,-16.077,0,Pelele - Remasterizado,0,1923-07-09,0.0853,129.161,0.762,1923
0.995,['René De Buxeuil'],0.511,145427,0.267,0,55ihYpQJAmCxrStWCqbyLz,0.000242,0,0.16,-17.493,1,Y'a Des Loups,0,1923,0.0862,133.22,0.8190000000000001,1923
0.7709999999999999,['Harry Curtis'],0.721,115069,0.39399999999999996,0,56nYVNAo1pyeR5lNyQDkaw,0.0,2,0.371,-10.624,1,Linda,0,1923,0.0651,107.884,0.675,1923
0.993,['Ignacio Corsini'],0.337,188067,0.311,0,59wHAfTZzQLjlRuki5fQbA,0.977,2,0.745,-19.692999999999998,1,Cariño Eterno Irene - Remasterizado,0,1923-03-29,0.0549,115.48,0.706,1923
0.9940000000000001,['Francisco Canaro'],0.512,139733,0.29100000000000004,0,5G5CFwLItSxfy3lsiaL6D7,0.9440000000000001,4,0.247,-14.599,1,La Java - Remasterizado,0,1923-07-09,0.0407,150.63,0.888,1923
0.000591,['Hykoski Studios'],0.779,136800,0.121,0,5GUQeC4Yp5G89gxfRPJB4G,0.805,1,0.105,-23.026999999999997,1,Long Live Love Life,0,1923-03-25,0.0547,100.00299999999999,0.335,1923
0.973,['Maurice Chevalier'],0.55,194533,0.33299999999999996,0,5NVr3qEKa1YJiFs4W04JbF,0.0,7,0.213,-15.12,1,Ose Anna,0,1923,0.0543,89.669,0.8220000000000001,1923
0.986,['Ignacio Corsini'],0.345,140013,0.237,0,5To3LZIEi3F2Uto6huARlu,0.93,6,0.168,-19.972,0,Juan de los Santos Arena - Remasterizado,0,1923-03-29,0.0527,62.794,0.36,1923
0.996,['Francisco Canaro'],0.431,124613,0.24100000000000002,0,5kY4Yotw4QhL4OCGoJ41NA,0.877,4,0.153,-13.485999999999999,1,Los Ojazos de Mi Suegra - Remasterizado,0,1923-07-09,0.0651,117.04799999999999,0.278,1923
0.9940000000000001,['Francisco Canaro'],0.6,173067,0.32899999999999996,0,5nrgo1baweZCJCSa0gx30D,0.9640000000000001,7,0.14800000000000002,-14.876,1,La Ratonera - Remasterizado,0,1923-07-09,0.0683,125.571,0.564,1923
6.54e-05,['Macarti'],0.7879999999999999,414749,0.898,0,5wBkFVpjJiuRi8ZomCngAU,0.843,6,0.0393,-9.377,1,Beis Ep,0,1923-02-06,0.0704,125.031,0.77,1923
0.988,['Emma Liebel'],0.21899999999999997,173960,0.301,0,6B23Olc7unlf1u4g7fKcC9,7.16e-06,3,0.159,-14.602,1,Rien Qu'une Nuit,0,1923,0.0457,77.506,0.473,1923
0.995,['Ignacio Corsini'],0.45899999999999996,138173,0.129,0,6DIS3aMViX5Fa3TpSn5VZa,0.973,2,0.436,-24.289,1,Sombras - Remasterizado,0,1923-03-29,0.0847,85.152,0.727,1923
0.757,['Harry Curtis'],0.74,130064,0.512,0,6DT6nvj99xYdNwh4zc2qVM,0.0,7,0.361,-8.373,1,Glow Worm,0,1923,0.0507,146.037,0.8370000000000001,1923
0.9620000000000001,['Dranem'],0.57,146693,0.27699999999999997,0,6FY2h8LhZnDLz2qLiDu0kw,0.0,5,0.318,-15.735999999999999,1,Aime Moi Emma,0,1923,0.0648,76.632,0.8009999999999999,1923
0.995,['Maurice Chevalier'],0.48100000000000004,115160,0.221,0,6Gevw7gzy3smhlriQzlCVG,1.78e-06,1,0.47,-17.99,0,Couplets De La Haut,0,1923,0.163,88.538,0.743,1923
0.97,['Francisco Canaro'],0.32299999999999995,186080,0.45799999999999996,0,6LAMHr6Zzx6q8h0BtL2toL,0.9279999999999999,1,0.11199999999999999,-15.815,1,Camel - Remasterizado,0,1923-07-09,0.0526,186.768,0.542,1923
0.784,['4509 STARPASS Prodcutions'],0.628,256981,0.091,0,6VWSJhuxjaIQdsE37xXfDj,0.000944,0,0.102,-18.878,1,Great is Thy Faithfulness,0,1923,0.0398,130.486,0.152,1923
0.987,['Perchicot'],0.374,198507,0.38299999999999995,0,6nL3RDerJ8lSOX1anIzpdz,0.0,5,0.24100000000000002,-15.804,1,Quand On Aime On A Toujours Vingt Ans,0,1923,0.188,169.83599999999996,0.524,1923
0.7490000000000001,['Harry Curtis'],0.667,135053,0.408,0,6wgJnau215hVv6zrtPkBuz,0.0,8,0.0748,-9.513,1,Bye Bye Blackbird,0,1923,0.0286,132.023,0.758,1923
0.8690000000000001,['Harry Curtis'],0.489,180062,0.392,0,6yqYqwtzaMNOHDiNScVuwc,0.0,0,0.0618,-11.049000000000001,1,Paper Doll,0,1923,0.0333,140.085,0.552,1923
0.993,['Fortugé'],0.687,187933,0.17300000000000001,0,71tnorDlCFZ4g2c1VEaQkR,0.0,5,0.86,-14.725999999999999,1,C'est Jeune Et Ca N'sait Pas,0,1923,0.0772,114.198,0.765,1923
0.996,['Francisco Canaro'],0.684,177173,0.262,0,7EvnfhaPaXURHPoLaFZyRE,0.975,10,0.149,-14.356,1,Ave María - Remasterizado,0,1923-07-09,0.0666,120.389,0.8140000000000001,1923
0.996,['Ignacio Corsini'],0.335,128547,0.096,0,7Hto89Th3bfsBMaBV70PWW,0.7659999999999999,11,0.158,-27.47300000000001,0,La Cabeza del Italiano - Remasterizado,0,1923-03-29,0.0883,147.183,0.659,1923
0.99,['Ignacio Corsini'],0.396,144680,0.24600000000000002,0,7IP5SZ3br2KrmaU4zVvUGk,0.893,6,0.165,-21.15,1,Veni Pebeta - Remasterizado,0,1923-03-29,0.0565,63.823,0.6679999999999999,1923
0.992,['Francisco Canaro'],0.594,182907,0.231,0,7cXBqrsP9vw9n31zBR3HFg,0.932,6,0.14800000000000002,-15.425,0,Sacate la Caretita - Remasterizado,0,1923-07-09,0.0608,117.917,0.588,1923
0.815,['Harry Curtis'],0.7240000000000001,134060,0.32299999999999995,0,7dkz2VUbSc7Q884erTp7pG,0.0,2,0.0997,-13.774000000000001,0,You Can't Fool a Broken Heart,0,1923,0.0303,109.014,0.488,1923
0.9940000000000001,"['Qatar Concert Choir', 'Giovanni Pasini']",0.419,230910,0.114,0,7li6UhaaGIR6qcrZKdj1V6,0.96,5,0.0681,-18.409000000000002,0,"The Four Seasons: 'Winter' in F Minor, RV 297: Allegro non Molto - Choral Version",0,1923,0.0476,127.63799999999999,0.0661,1923
0.955,"['Eugénie Buffet', 'René De Buxeuil']",0.515,186693,0.21899999999999997,0,7uLMgGFcaP2GFyyXzcgSXj,0.0,0,0.31,-15.755999999999998,1,Ma Chanson,0,1923,0.10800000000000001,85.385,0.664,1923
0.995,['Dréan'],0.6459999999999999,170040,0.345,0,7xHvQztpZzhaR9JRaeXDhM,3.82e-06,1,0.196,-11.057,1,Si Tu Vois Ma Tante,0,1923,0.07200000000000001,122.15899999999999,0.8270000000000001,1923
0.816,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.6779999999999999,206000,0.395,0,59UEylF5pnWCXm91Hzk2Q9,0.24,3,0.1,-9.825,1,Mississippi Mud (feat. Bix Beiderbecke),15,1924,0.133,184.446,0.8320000000000001,1924
0.9940000000000001,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.721,148493,0.23800000000000002,0,6rEw2OvQHSwaPfYSv9proK,0.162,2,0.135,-12.591,1,In My Merry Oldsmobile,13,1924,0.0419,111.37200000000001,0.655,1924
0.981,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.865,178773,0.326,0,3mKyLrlesMkJpHAarbeXCU,0.23600000000000002,8,0.249,-12.64,1,Sunday,8,1924,0.0492,108.316,0.8540000000000001,1924
0.983,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.7809999999999999,193000,0.303,0,6ElNcnaA5qDK4VlXrLrqvx,0.0821,10,0.0582,-9.205,1,I'm Looking Over a Four-Leaf Clover (feat. Bix Beiderbecke),7,1924,0.0417,110.684,0.9229999999999999,1924
0.9520000000000001,"['Bix Beiderbecke', 'Jean Goldkette and his Orchestra']",0.618,161800,0.568,0,7zdqEebfxYBKKYfLpRDcZb,0.868,7,0.106,-8.876,1,My Pretty Girl,8,1924,0.083,128.99,0.9620000000000001,1924
0.94,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.61,169000,0.784,0,0B6ttII7PpRQXgreuJCLv1,0.105,8,0.0835,-8.734,1,Barnacle Bill The Sailor,5,1924,0.266,131.186,0.688,1924
0.818,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.7120000000000001,133200,0.312,0,0JisTodwlw4iokUY4zEfMb,0.0,8,0.171,-11.535,1,Low Gravy,5,1924,0.0552,76.98100000000002,0.542,1924
0.99,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.622,172000,0.527,0,1eesahm8KPMP9hTEv9W3QL,0.879,3,0.263,-10.487,1,Lonely Melody,6,1924,0.0468,96.512,0.741,1924
0.9890000000000001,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.625,181933,0.275,0,5fihSggqWM5vABDBrKxGhE,0.8240000000000001,0,0.483,-11.668,0,Slow River,6,1924,0.0358,104.05,0.763,1924
0.995,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.614,185000,0.504,0,7AO6HiSVKT8WjYGc5Oh9ws,0.243,3,0.569,-10.579,1,I Didn't Know,7,1924,0.0332,101.04,0.825,1924
0.995,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.588,211987,0.209,0,4qdExp8yEjjREnW6qe59qT,0.853,5,0.11900000000000001,-13.757,1,There Ain't No Sweet Man That's Worth the Salt of My Tears,4,1924,0.114,169.049,0.6579999999999999,1924
0.946,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.693,169867,0.319,0,5l3GHotrnIYZcaxvDgHbst,0.0121,8,0.4970000000000001,-11.152000000000001,0,Changes,4,1924,0.0545,107.014,0.648,1924
0.987,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke']",0.488,189000,0.204,0,661CAsOnUSYImyPn8PwtfN,0.0954,10,0.327,-13.312999999999999,1,Georgia On My Mind (feat. Bix Beiderbecke),5,1924,0.0447,104.229,0.366,1924
0.8590000000000001,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.765,196000,0.37799999999999995,0,0WpK3FoUfvOcfTtU6X0hbH,0.8370000000000001,7,0.25,-12.190999999999999,1,Sugar,3,1924,0.0796,105.34899999999999,0.7809999999999999,1924
0.951,"['Hoagy Carmichael & His Orchestra', 'Bix Beiderbecke', 'Bud Freeman']",0.826,175720,0.447,0,1WVXxCQtAvzwerdF1oBiXy,0.24,5,0.0764,-10.71,1,Bessie Couldn't Help It,3,1924,0.0547,95.616,0.871,1924
0.84,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.491,181267,0.33,0,3JCJs6b2Midbvum3qechgd,0.8959999999999999,5,0.26899999999999996,-11.657,1,Dardanella,2,1924,0.0763,207.459,0.9179999999999999,1924
0.986,"['Bix Beiderbecke', 'Jean Goldkette and his Orchestra']",0.736,185667,0.28600000000000003,0,3iBSWcxxl5xrw5w5iDYIFq,0.0878,7,0.124,-9.82,1,I'm Proud of a Baby Like You,4,1924,0.0457,104.57,0.924,1924
0.9640000000000001,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.624,177933,0.40399999999999997,0,3sTY4w8SiETVl4BJyGTNpd,0.0587,9,0.71,-9.894,1,Hoosier Sweetheart,3,1924,0.0474,112.31700000000001,0.909,1924
0.93,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.679,171227,0.287,0,3t9Atfmz1AsCUoltGcOWm6,0.212,10,0.0627,-10.867,0,Idolizing,4,1924,0.0427,111.344,0.7759999999999999,1924
0.932,"['Bix Beiderbecke', 'Hoagy Carmichael & His Orchestra']",0.657,207000,0.363,0,4Lf3YhfAE55vTfRyj5SUIq,0.0348,8,0.18899999999999997,-12.306,1,Rockin' Chair,3,1924,0.4,161.306,0.665,1924
0.966,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.664,151693,0.273,0,4SQ6xU6Q9AP6bua8bldBoe,0.861,7,0.371,-13.325999999999999,0,Coquette,2,1924,0.0445,105.79799999999999,0.8690000000000001,1924
0.988,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.636,176800,0.26,0,5v1mU1giXqokrOnNhCPDkP,0.0502,5,0.114,-12.630999999999998,0,Louisiana,2,1924,0.0449,97.79700000000001,0.711,1924
0.889,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke', 'Bing Crosby']",0.42200000000000004,166333,0.392,0,5vZwWZvoqDYiDqO6u7fIZm,0.515,7,0.327,-11.200999999999999,1,(What Are You Waiting For) Mary,4,1924,0.0388,189.58599999999998,0.9209999999999999,1924
0.973,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.6779999999999999,202000,0.45799999999999996,0,6tWzn21SATD02S0ts7BSPA,0.929,10,0.0675,-11.597000000000001,0,San,3,1924,0.0478,111.73100000000001,0.905,1924
0.987,"['Jean Goldkette and his Orchestra', 'Bix Beiderbecke']",0.625,181173,0.34600000000000003,0,7otUCdCHZmbKknO9fVKSNx,0.9279999999999999,8,0.373,-12.467,1,Clementine (From New Orleans) - Remastered 1989,3,1924,0.0686,177.112,0.961,1924
0.995,['Ignacio Corsini'],0.29100000000000004,156293,0.153,0,00ZoQFjisje8cmTJKpO3uQ,0.0188,5,0.187,-22.092,1,Tristeza Criolla - Remasterizado,0,1924-03-29,0.0586,177.144,0.564,1924
0.9890000000000001,['Ignacio Corsini'],0.439,132787,0.158,0,00dYkxYZB1sChcRL6aUK85,0.862,6,0.109,-20.976,0,A Lo Lejos - Remasterizado,0,1924-03-29,0.0732,168.59599999999998,0.746,1924
0.996,['Francisco Canaro'],0.589,170533,0.254,0,00jK3BvNcO3lf2TdxHwo9d,0.9520000000000001,2,0.255,-16.081,1,Fantasio - Remasterizado,0,1924-07-11,0.0576,116.602,0.35200000000000004,1924
0.992,"['Paul Whiteman & His Concert Orchestra', 'Bix Beiderbecke']",0.536,253800,0.0815,0,01ZZRn5vix6WJfvQqXLtpP,0.0261,10,0.111,-16.192999999999998,1,Washboard Blues,2,1924,0.0494,112.243,0.25,1924
0.996,['Francisco Canaro'],0.6859999999999999,176880,0.235,0,06GtF3borSXnkXfCyeUUmX,0.978,9,0.307,-14.023,1,El Vazquito - Remasterizado,0,1924-07-12,0.10400000000000001,118.773,0.556,1924
0.995,['George Olsen'],0.396,134360,0.28,0,06JcOHxs3UZbdTIGaP4ieA,0.9390000000000001,0,0.0671,-13.775,1,A Sun-Kist Cottage In California,0,1924-01-01,0.049,211.83900000000003,0.799,1924
0.996,['Francisco Canaro'],0.524,177693,0.532,0,08SpaYq4TuWsuqHoxJg3xM,0.943,3,0.131,-14.630999999999998,1,Ki Ki - Remasterizado,0,1924-07-11,0.385,116.661,0.63,1924
0.8959999999999999,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.581,355440,0.132,0,09MlY8XZXec36c8z27raVd,0.0405,10,0.105,-16.464000000000002,1,Sentimental Journey,1,1924,0.033,71.587,0.315,1924
0.996,['Francisco Canaro'],0.601,199667,0.177,0,0BWjkLpY5E5DWWbwtsZtEG,0.941,8,0.265,-17.316,0,La Cabeza del Italiano - Remasterizado,0,1924-07-11,0.0701,72.738,0.397,1924
0.612,['Jailess'],0.755,150909,0.65,0,0DXeuoAUgY4kkFuC3AvhmE,0.000153,0,0.10099999999999999,-7.107,1,Pelco y Trama,0,1924-08-31,0.42,90.95100000000001,0.276,1924
0.995,['Francisco Canaro'],0.682,170667,0.3,0,0GJn6cusRANNfmv25i1hPZ,0.9790000000000001,10,0.14,-13.107999999999999,0,Una Noche en París - Remasterizado,0,1924-07-12,0.0607,121.616,0.619,1924
0.996,['Francisco Canaro'],0.605,167040,0.154,0,0GVfm14q2ESYGTf3ukH0Pi,0.9309999999999999,2,0.16699999999999998,-18.3,1,Sobre el Pucho - Remasterizado,0,1924-07-11,0.0626,124.756,0.688,1924
0.987,['Ignacio Corsini'],0.332,134840,0.278,0,0GXSIHwSyddrKNddSMNABj,0.963,8,0.177,-19.895,1,Olga - Remasterizado,0,1924-03-29,0.0748,179.54,0.547,1924
0.98,['Ignacio Corsini'],0.408,144253,0.198,0,0OJgo5mwk8SirgbF8Ht4lA,0.9,4,0.114,-23.185,1,Juan de los Santos Arena - Remasterizado,0,1924-03-29,0.0552,120.807,0.15,1924
0.996,['Francisco Canaro'],0.46299999999999997,154653,0.24,0,0P50B0DOwk4Y7k3ERvlq5b,0.9059999999999999,0,0.225,-16.523,1,Día de Lluvia - Remasterizado,0,1924-07-11,0.127,138.878,0.6920000000000001,1924
0.996,['Francisco Canaro'],0.425,188147,0.652,0,0V29uZ25OVqdQeB7uOeUv3,0.843,10,0.715,-12.107999999999999,0,La Sulamita - Remasterizado,0,1924-07-11,0.0707,176.25599999999997,0.71,1924
0.996,['Francisco Canaro'],0.371,151000,0.429,0,0XxNSOBdA2uQSwXMthVPfO,0.968,0,0.193,-13.349,0,Francesita - Remasterizado,0,1924-07-11,0.3670000000000001,83.762,0.614,1924
0.9940000000000001,['Adolphe Bérard'],0.462,195200,0.27699999999999997,0,0cqYzfCNsc3ESTkEsE45Ns,3.57e-06,7,0.0991,-14.628,0,Les grains de beauté,0,1924,0.057999999999999996,91.775,0.835,1924
0.975,['Duke Ellington & His Washingtonians'],0.5479999999999999,203427,0.18100000000000002,0,0dFIPCkgtDTapTIN3PgQON,0.0213,6,0.226,-16.195999999999998,1,Black and Tan Fantasy,0,1924,0.0491,108.274,0.387,1924
0.6709999999999999,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.687,176533,0.557,0,0fSiph081hxiAPQ95Ra786,0.000468,8,0.0353,-11.106,1,I Want To Be Happy,1,1924,0.0594,121.01100000000001,0.809,1924
0.968,['Hot Lips Page'],0.626,200067,0.452,0,0ffe3xtnnDpGxRE3lHIwhD,0.0252,7,0.11900000000000001,-12.341,0,Jump For Joy,0,1924,0.0698,125.29299999999999,0.835,1924
0.9840000000000001,['Dombrova Piano Duo'],0.3720000000000001,1031014,0.0909,0,0g1SxfmgprLJXsBQ40pIYM,0.8540000000000001,2,0.077,-24.959,1,Rhapsody in Blue (for piano 4 hands),0,1924,0.0557,71.866,0.10099999999999999,1924
0.996,['Francisco Canaro'],0.508,176520,0.491,0,0habaFvLjblyuJHUXOP1bu,0.9309999999999999,6,0.192,-16.988,0,Sin Consuelo - Remasterizado,0,1924-07-12,0.21899999999999997,74.513,0.765,1924
0.985,['Georges Milton'],0.7070000000000001,154893,0.316,0,0jevjABCJ7yA139ejmBjZY,0.0,0,0.16699999999999998,-16.541,1,J'aime pas ca,0,1924,0.0686,90.009,0.841,1924
0.985,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.778,170173,0.179,0,0lL9oZj00ktbJjmvJhuGnp,0.755,5,0.0889,-13.443,1,My Pet,1,1924,0.0502,96.40799999999999,0.726,1924
0.772,['Sara Gee & Ramblin Matt'],0.59,283389,0.138,0,0ldBKPrhPqoqJcfwpQ4X0x,0.000221,7,0.12,-15.065,1,Wild Women Don't Have the Blues,0,1924,0.0628,81.219,0.29600000000000004,1924
0.992,['Louis Armstrong'],0.674,187400,0.17600000000000002,0,0mvVIlqmAJnk4S1zWz8Pye,0.0264,11,0.273,-12.537,1,(What Did I Do to Be So) Black and Blue,0,1924,0.0574,98.984,0.48100000000000004,1924
0.996,['Francisco Canaro'],0.588,162827,0.316,0,0oBftCwkss2MDilOow56oy,0.966,2,0.228,-14.435,1,Oh París - Remasterizado,0,1924-07-12,0.0668,172.762,0.893,1924
0.996,['Francisco Canaro'],0.634,164533,0.43799999999999994,0,0odJX7Vaz6vyRdF7foaS19,0.956,5,0.273,-13.905999999999999,1,El Flechazo - Remasterizado,0,1924-07-11,0.253,127.552,0.588,1924
0.9309999999999999,['Johann Sebastian Bach'],0.6609999999999999,170973,0.239,0,0sfPuqQFRqddMCwyntbyjC,0.0,9,0.0511,-13.360999999999999,1,Avec bidasse,0,1924,0.243,93.021,0.9009999999999999,1924
0.992,['Bayan Sultan'],0.382,166699,0.222,0,0u2QMHIKMviLxV4afomuiP,0.902,2,0.12,-14.032,1,Gemi Kalkar Sular Aka,0,1924-12-18,0.0712,80.039,0.515,1924
0.922,"['Bix Beiderbecke And His Orchestra', 'Bix Beiderbecke']",0.565,181000,0.44799999999999995,0,0xOgGPN7fDszF6wLpPBE6r,0.0434,7,0.107,-11.397,0,"Deep Down South (From ""Pardon My Gun"")",1,1924,0.0554,85.618,0.753,1924
0.996,['Francisco Canaro'],0.5329999999999999,173467,0.21899999999999997,0,0zYxScpizOj2XkB9jU9LxQ,0.9109999999999999,8,0.31,-14.809000000000001,1,Sentimiento Gaucho - Remasterizado,0,1924-07-12,0.0827,71.05,0.428,1924
0.624,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.657,180667,0.455,0,15SUltrayJlHNaoEVI1NgM,0.0019399999999999999,10,0.214,-11.877,1,Rum and Coca Cola,1,1924,0.0547,143.431,0.96,1924
0.601,"['The Chenille Sisters', ""James Dapogny's Chicago Jazz Band""]",0.647,313707,0.5870000000000001,0,18OWcGarr66PybHGAF9nhr,0.635,5,0.128,-10.882,1,Bye Bye Blues,0,1924,0.0638,119.70299999999999,0.552,1924
0.996,['Francisco Canaro'],0.369,164320,0.506,0,1AnWsrmF3or0kUIASWQxfP,0.9420000000000001,7,0.37,-14.262,1,Pato Alegre - Remasterizado,0,1924-07-12,0.182,120.913,0.752,1924
0.996,['Francisco Canaro'],0.628,172333,0.40299999999999997,0,1DMuD0CaT8fJxx5pIbRJzP,0.898,2,0.693,-13.157,1,Pero Hay Una Melena - Remasterizado,0,1924-07-12,0.0352,77.773,0.9490000000000001,1924
0.991,['Mistinguett'],0.6559999999999999,161933,0.467,0,1EO65UEEPfy7CR0NK2sDxy,0.0,9,0.21899999999999997,-12.392000000000001,0,Ils n'ont pas ca,0,1924,0.177,129.865,0.7290000000000001,1924
0.89,"['Paul Whiteman & His Orchestra', 'Bix Beiderbecke']",0.727,170307,0.41100000000000003,0,1FoAqfehAMBUEWKz01sVtr,0.105,5,0.249,-10.799000000000001,0,When,1,1924,0.0622,111.37100000000001,0.856,1924
0.995,['George Olsen'],0.6659999999999999,190707,0.32899999999999996,0,1IwWFWpxxjbnYjI7enSbJD,0.22699999999999998,5,0.0813,-10.168,1,Nancy,0,1924-01-01,0.033,109.65,0.6890000000000001,1924
0.821,['Lionel Hampton Orchestra'],0.589,500787,0.895,0,1JKGMzesB5AMCp9Yuqbcjj,0.675,10,0.593,-4.295,1,I Got Rhythm,0,1924,0.10300000000000001,141.475,0.745,1924
0.995,['Ignacio Corsini'],0.5589999999999999,162507,0.138,0,1M4n1lkTiH1o6K2RKVuopE,0.907,2,0.23800000000000002,-22.274,1,Galletita - Remasterizado,0,1924-03-29,0.11699999999999999,111.322,0.494,1924
0.996,['Francisco Canaro'],0.585,152387,0.306,0,1QeEdPa3xSu8Vejf8YBMXx,0.9540000000000001,4,0.28600000000000003,-12.408,1,Puentecito - Remasterizado,0,1924-07-12,0.0774,116.973,0.623,1924
0.975,['Fred Gouin'],0.722,162293,0.267,0,1Wa0hdSbicX9gehPufTzr3,0.0,4,0.265,-13.319,1,Elle a perdu son pantalon,0,1924,0.0926,126.281,0.937,1924
0.991,['Georgius'],0.61,197640,0.374,0,1agQgiViJVJrONfuBVGck6,0.0,3,0.159,-11.64,1,Passons la monnaie,0,1924,0.293,138.204,0.517,1924
0.99,['René De Buxeuil'],0.40399999999999997,194760,0.314,0,1bpb5MLji9mbUPqRltTtIk,0.0,0,0.298,-16.797,1,L'âme des roses,0,1924,0.0785,74.166,0.505,1924
0.995,['Francisco Canaro'],0.374,148173,0.45799999999999996,0,1dk1ilqdHCLXwAcqPsnMwM,0.9109999999999999,8,0.42200000000000004,-12.673,0,La Madrecita - Remasterizado,0,1924-07-11,0.0369,134.416,0.693,1924
0.995,['Dranem'],0.644,167560,0.262,0,1dxQ9woGE6ErHP4eoct4b8,7.66e-06,9,0.127,-15.243,0,J'ai eu tort,0,1924,0.0767,64.835,0.81,1924
0.996,['Francisco Canaro'],0.494,176747,0.23199999999999998,0,1gxCV37YTTaWCPACNYdImn,0.927,9,0.174,-18.142,0,Juventud - Remasterizado,0,1924-07-11,0.175,65.9,0.541,1924
0.995,['George Olsen'],0.33399999999999996,168027,0.382,0,1hTEyfuMYO88JjvSJEarcr,0.8859999999999999,5,0.114,-11.737,1,The Slave of Love,0,1924-01-01,0.0393,202.861,0.556,1924
0.784,['Duke Ellington'],0.602,180427,0.33299999999999996,0,1iYULfwDSwsh4eQUkdSx3D,1.22e-06,0,0.127,-9.352,1,"Up and Down, Up and Down (I Will Lead Them Up and Down) [Puck]",0,1924,0.0284,77.438,0.617,1924
0.996,['Francisco Canaro'],0.725,167120,0.284,0,1nS72qyMPIOcQGyxxglsNJ,0.961,0,0.223,-14.01,0,Solita - Remasterizado,0,1924-07-12,0.0691,119.16799999999999,0.8029999999999999,1924
0.996,['Francisco Canaro'],0.653,171600,0.251,0,1oPGdfmHHEKUOQWKdqtqBN,0.96,2,0.114,-14.249,1,Mameluke - Remasterizado,0,1924-07-12,0.0681,116.70299999999999,0.7,1924
0.995,['Francisco Canaro'],0.225,172160,0.4320000000000001,0,1p6moJMYdQBIohT6LzFFtO,0.983,5,0.193,-15.683,0,Cotillón - Remasterizado,0,1924-07-11,0.057999999999999996,171.9,0.705,1924
0.0008470000000000001,['Lionel Hampton Orchestra'],0.33899999999999997,326093,0.623,0,1spxOSeCG8DUa5pwK6EPvZ,0.0125,7,0.354,-13.184000000000001,1,How High the Moon,0,1924,0.0481,80.847,0.451,1924
0.995,['Maurice Chevalier'],0.6,148760,0.256,0,1tVeausocI8kRJXlAm3kGP,1.72e-06,6,0.401,-14.619000000000002,1,Ca vient ou ca n'vient pas,0,1924,0.0932,81.477,0.721,1924
0.996,['Francisco Canaro'],0.3,188400,0.369,0,1uyUvOCTgWNn1cnQBclT5B,0.948,3,0.324,-13.854000000000001,1,El Borracho - Remasterizado,0,1924-07-12,0.0598,71.88,0.647,1924
